Altium Designer Pick and Place Locations
C:\Users\davem\OneDrive\Documents\GitHub\enigma\Rev A\Project Outputs for Enigma Rev A\Assembly\Pick Place\Pick Place for Enigma Rev A(DEFAULT).txt

========================================================================================================================
File Design Information:

Date:       21/09/17
Time:       11:16
Revision:   Not in VersionControl
Variant:    DEFAULT
Units used: mil

Designator Comment                              Layer       Footprint                Center-X(mil) Center-Y(mil) Rotation Description                                                                                             
C170       C_0805_22µF_35V                      BottomLayer C_ERA-0805               8548.031      1433.819      90       "CAP CER 22UF 35V X5R 0805"                                                                             
C171       4.7µF                                TopLayer    C_ERA-0805               8801.968      1610.984      180      "CAP CER 4.7UF 25V 10% X5R 0805"                                                                        
C172       4.7µF                                BottomLayer C_ERA-0805               8705.512      1433.819      90       "CAP CER 4.7UF 25V 10% X5R 0805"                                                                        
C173       4.7µF                                BottomLayer C_ERA-0805               8626.772      1433.819      90       "CAP CER 4.7UF 25V 10% X5R 0805"                                                                        
C174       C_0805_22µF_35V                      BottomLayer C_ERA-0805               2968.504      4591.142      270      "CAP CER 22UF 35V X5R 0805"                                                                             
C175       0.1uF                                TopLayer    C_ERA-0805               2791.339      4632.480      0        "CAP CER 1UF 50V X7R 0805"                                                                              
C176       4.7µF                                BottomLayer C_ERA-0805               2830.709      4829.331      90       "CAP CER 4.7UF 25V 10% X5R 0805"                                                                        
C177       82pF                                 BottomLayer C_ERA-0402               2582.677      4469.685      270      "CAP CER 82PF 50V 5% C0G 0402"                                                                          
C178       8.2pF                                BottomLayer C_ERA-0402               2781.496      4337.205      0        "CAP CER 8.2PF 50V NP0 0402"                                                                            
C179       C_0402_3.9nF                         BottomLayer C_0402                   2555.118      4526.181      180      "CAP CER 3900PF 50V X7R 0402"                                                                           
C180       0.1uF                                TopLayer    C_0402                   2407.913      2535.000      360      "CAP CER .10UF 16V X7R 0402"                                                                            
C181       0.1uF                                TopLayer    C_0402                   2175.000      2180.315      90       "CAP CER .10UF 16V X7R 0402"                                                                            
C182       0.1uF                                TopLayer    C_0402                   207.913       2535.000      360      "CAP CER .10UF 16V X7R 0402"                                                                            
C183       0.1uF                                TopLayer    C_0402                   207.913       2235.000      360      "CAP CER .10UF 16V X7R 0402"                                                                            
C184       0.1uF                                TopLayer    C_0402                   3297.284      920.000       180      "CAP CER .10UF 16V X7R 0402"                                                                            
C185       0.1uF                                TopLayer    C_0402                   3364.685      620.000       180      "CAP CER .10UF 16V X7R 0402"                                                                            
C186       C_0805_22µF_35V                      TopLayer    C_ERA-0805               137.598       450.000       360      "CAP CER 22UF 35V X5R 0805"                                                                             
C187       0.1uF                                TopLayer    C_0402                   250.000       600.000       360      "CAP CER .10UF 16V X7R 0402"                                                                            
C188       C_0805_22µF_35V                      TopLayer    C_ERA-0805               137.598       550.000       360      "CAP CER 22UF 35V X5R 0805"                                                                             
D5         D_B340A-13-F                         TopLayer    SMA                      3750.000      2508.000      270      "DIODE SCHOTTKY 40V 3A SMA"                                                                             
D6         D_B340A-13-F                         TopLayer    SMA                      4082.087      3181.134      270      "DIODE SCHOTTKY 40V 3A SMA"                                                                             
D7         D_B340A-13-F                         TopLayer    SMA                      3885.000      3270.000      360      "DIODE SCHOTTKY 40V 3A SMA"                                                                             
D8         B1100-13-F                           TopLayer    DIOM5226X23L             5182.480      2153.740      360      "DIODE SCHOTTKY 100V 1A SMA"                                                                            
D9         D_SCHOTT_PMEG4010CEH                 BottomLayer D_SOD123F                2692.913      4632.480      180      "SCHOTTKY RECT 40V 1A SOD123F"                                                                          
J10        J_SNICKERDOODLE_JB2                  BottomLayer TFM12001-X-D-A           652.598       2150.000      360      ""                                                                                                      
J25        J_SNICKERDOODLE_JC1                  BottomLayer TFM12001-X-D-A           2852.599      1000.000      180      ""                                                                                                      
J26        J_SNICKERDOODLE_J3                   BottomLayer TFM12001-X-D-A           2852.598      700.000       180      ""                                                                                                      
J27        J_SNICKERDOODLE_J2                   BottomLayer TFM11501-X-D-A           527.583       700.000       180      ""                                                                                                      
L7         4.7uH                                TopLayer    INDP744042006            3570.000      2505.000      270      "INDUCTOR POWER 4.7UH 1.72A SMD"                                                                        
L8         CBC2016T220K                         TopLayer    L_0806                   5426.575      2153.740      360      "INDUCTOR 22UH 10% 0806 SMD"                                                                            
L9         L_MPLC0730L4R7                       BottomLayer KEM_L9004_MPLC           9175.000      1976.142      270      "FIXED IND 4.7UH 5A 41 MOHM SMD"                                                                        
L10        L_MPLC0730L4R7                       BottomLayer KEM_L9004_MPLC           9165.000      1495.000      90       "FIXED IND 4.7UH 5A 41 MOHM SMD"                                                                        
L11        L_MPLC0730L4R7                       BottomLayer KEM_L9004_MPLC           8180.000      1525.000      0        "FIXED IND 4.7UH 5A 41 MOHM SMD"                                                                        
L12        L_MPLC0730L4R7                       BottomLayer KEM_L9004_MPLC           8260.000      1940.000      0        "FIXED IND 4.7UH 5A 41 MOHM SMD"                                                                        
L13        L_SRN6045-150M                       BottomLayer SRN6045                  2635.827      4829.331      270      "FIXED IND 15UH 1.9A 95.8 MOHM"                                                                         
Q11        NFET                                 TopLayer    SOT-23A                  7475.000      3572.244      0        "MOSFET N-CH 20V 3.5A SOT23-3"                                                                          
R1         R_0402_10.0K                         TopLayer    R_0402                   3530.315      500.000       360      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R116       R_0402_10.0K                         TopLayer    R_0402                   6044.685      5100.000      180      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R117       R_0402_10.0K                         TopLayer    R_0402                   6044.685      5050.000      180      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R118       R_0402_200                           TopLayer    R_0402                   1050.000      4655.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R119       R_0402_200                           TopLayer    R_0402                   1100.000      4655.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R120       R_0402_200                           TopLayer    R_0402                   1150.000      4655.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R121       R_0402_200                           TopLayer    R_0402                   1200.000      4655.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R122       R_0402_200                           TopLayer    R_0402                   1250.000      4655.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R123       R_0402_200                           TopLayer    R_0402                   1300.000      4655.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R124       R_0402_200                           TopLayer    R_0402                   1350.000      4655.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R125       R_0402_200                           TopLayer    R_0402                   1400.000      4655.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R126       R_0402_200                           TopLayer    R_0402                   7328.229      4755.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R127       R_0402_200                           TopLayer    R_0402                   7378.229      4755.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R128       R_0402_200                           TopLayer    R_0402                   7428.229      4755.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R129       R_0402_200                           TopLayer    R_0402                   7478.229      4755.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R130       R_0402_200                           TopLayer    R_0402                   7528.229      4755.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R131       R_0402_200                           TopLayer    R_0402                   7578.229      4755.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R132       R_0402_200                           TopLayer    R_0402                   7628.229      4755.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R133       R_0402_200                           TopLayer    R_0402                   7678.229      4755.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R134       R_0402_200                           TopLayer    R_0402                   1581.890      4755.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R135       R_0402_200                           TopLayer    R_0402                   1631.890      4755.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R136       R_0402_200                           TopLayer    R_0402                   1681.890      4755.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R137       R_0402_200                           TopLayer    R_0402                   1731.890      4755.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R138       R_0402_200                           TopLayer    R_0402                   1781.890      4755.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R139       R_0402_200                           TopLayer    R_0402                   1831.890      4755.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R140       R_0402_200                           TopLayer    R_0402                   1881.890      4755.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R141       R_0402_200                           TopLayer    R_0402                   1931.890      4755.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R142       R_0402_200                           TopLayer    R_0402                   7910.118      4655.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R143       R_0402_200                           TopLayer    R_0402                   7960.118      4655.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R144       R_0402_200                           TopLayer    R_0402                   8010.118      4655.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R145       R_0402_200                           TopLayer    R_0402                   8060.118      4655.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R146       R_0402_200                           TopLayer    R_0402                   8110.118      4655.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R147       R_0402_200                           TopLayer    R_0402                   8160.118      4655.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R148       R_0402_200                           TopLayer    R_0402                   8210.118      4655.315      90       "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R149       R_0402_200                           TopLayer    R_0402                   8260.118      4655.315      270      "RES 200 OHM 1/10W 1% 0402 SMD"                                                                         
R150       R_0402_41.2K                         BottomLayer R_0402                   3694.685      2725.000      180      "RES SMD 41.2K OHM 1% 1/16W 0402"                                                                       
R151       R_0402_10.0K                         TopLayer    R_0402                   4107.677      2614.370      360      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R152       "5.6k Ohms"                          BottomLayer R_0402                   3650.000      2680.000      270      "RES 5.60K OHM 1/10W 1% 0402 SMD"                                                                       
R153       R_0402_10.0K                         TopLayer    R_0402                   3493.504      3055.315      90       "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R154       R_0402_10.0K                         TopLayer    R_0402                   4109.252      2665.551      360      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R155       R_0402_680K                          TopLayer    R_0402                   4025.000      2869.685      270      "Res Thick Film 0402 68K Ohm 1% 0.1W(1/10W) Â±100ppm/Â°C Molded SMD Automotive Punched T/R"             
R156       R_0402_49.9K                         TopLayer    R_0402                   3975.000      2869.685      90       "RES 49.9K OHM 1/16W 1% 0402 SMD"                                                                       
R157       R_0402_10.0K                         TopLayer    R_0402                   4280.315      2500.000      360      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R158       "1.0k Ohms"                          TopLayer    R_0402                   4280.315      2600.000      180      "RES 1.00K OHM 1/16W 1% 0402 SMD"                                                                       
R159       R_0402_15.0K                         TopLayer    R_0402                   3544.685      3228.543      270      "RES 15.0K OHM 1/10W 1% 0402 SMD"                                                                       
R160       R_0402_200.0K                        TopLayer    R_0402                   3672.638      3305.315      180      "RES 200K OHM 1/16W 1% 0402 SMD"                                                                        
R161       R_0402_732k                          TopLayer    R_0402                   3900.000      2730.315      90       "RES SMD 732K OHM 1% 1/16W 0402"                                                                        
R162       "1.0k Ohms"                          BottomLayer R_0402                   4670.315      2525.000      180      "RES 1.00K OHM 1/16W 1% 0402 SMD"                                                                       
R163       R_0402_100K                          BottomLayer R_0402                   4670.315      2625.000      360      "RES SMD 100K OHM 1% 1/16W 0402"                                                                        
R164       R_0402_41.2K                         TopLayer    R_0402                   3672.638      3202.953      360      "RES SMD 41.2K OHM 1% 1/16W 0402"                                                                       
R165       R_0402_100K                          BottomLayer R_0402                   4670.315      2725.000      360      "RES SMD 100K OHM 1% 1/16W 0402"                                                                        
R166       R_0402_100K                          BottomLayer R_0402                   4555.315      2850.000      360      "RES SMD 100K OHM 1% 1/16W 0402"                                                                        
R167       R_0402_10.0K                         TopLayer    R_0402                   5460.039      1905.315      90       "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R168       R_1206_2                             TopLayer    R_1206                   4650.000      2755.118      90       "RES SMD 2 OHM 1% 1/4W 1206"                                                                            
R169       R_0402_499k                          TopLayer    R_0402                   3969.685      2750.000      360      "RES SMD 499K OHM 1% 1/16W 0402"                                                                        
R170       "1.0k Ohms"                          BottomLayer R_0402                   4555.315      2900.000      360      "RES 1.00K OHM 1/16W 1% 0402 SMD"                                                                       
R171       "1.0k Ohms"                          BottomLayer R_0402                   4670.315      2775.000      360      "RES 1.00K OHM 1/16W 1% 0402 SMD"                                                                       
R172       "1.0k Ohms"                          BottomLayer R_0402                   4670.315      2675.000      360      "RES 1.00K OHM 1/16W 1% 0402 SMD"                                                                       
R173       R_0402_100K                          BottomLayer R_0402                   4670.315      2575.000      360      "RES SMD 100K OHM 1% 1/16W 0402"                                                                        
R174       R_0402_100K                          TopLayer    R_0402                   4280.315      2550.000      360      "RES SMD 100K OHM 1% 1/16W 0402"                                                                        
R175       R_0402_10.0K                         TopLayer    R_0402                   7380.315      3525.000      180      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R176       R_0402_10.0K                         TopLayer    R_0402                   1694.685      925.000       360      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R177       R_0402_33                            TopLayer    R_0402                   3730.315      1170.709      180      "RES 33.0 OHM 1/16W 1% 0402 SMD"                                                                        
R178       R_0402_33                            TopLayer    R_0402                   3730.315      1225.000      180      "RES 33.0 OHM 1/16W 1% 0402 SMD"                                                                        
R179       R_0402_33                            TopLayer    R_0402                   3715.315      1100.000      180      "RES 33.0 OHM 1/16W 1% 0402 SMD"                                                                        
R180       R_0402_10.0K                         BottomLayer R_0402                   2968.504      4415.945      0        "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R181       R_0402_10.0K                         TopLayer    R_0402                   1220.000      305.000       360      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R182       R_0402_100K                          TopLayer    R_0402                   1220.000      205.000       180      "RES SMD 100K OHM 1% 1/16W 0402"                                                                        
R183       R_0402_100K                          TopLayer    R_0402                   970.000       249.685       270      "RES SMD 100K OHM 1% 1/16W 0402"                                                                        
R184       110K                                 TopLayer    R_0402                   1220.000      255.000       360      "RES 110K OHM 1/10W 1% 0402 SMD"                                                                        
R185       R_0402_10.0K                         TopLayer    R_0402                   8862.992      1768.465      90       "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R186       R_0402_9.53K                         BottomLayer R_0402                   8843.307      1985.000      90       "RES SMD 9.53K OHM 1% 1/16W 0402"                                                                       
R187       R_0402_118K                          BottomLayer R_0402                   8941.732      1945.630      180      "RES SMD 118K OHM 1% 1/16W 0402"                                                                        
R188       R_0402_22.0K                         BottomLayer R_0402                   8941.732      1906.260      0        "RES 22.0K OHM 1/10W 1% 0402 SMD"                                                                       
R189       R_0402_10.0K                         BottomLayer R_0402                   8941.732      1512.559      180      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R190       R_0402_6.49k                         BottomLayer R_0402                   8843.307      1453.504      90       "RES SMD 6.49K OHM 1% 1/16W 0402"                                                                       
R191       R_0402_69.8K                         BottomLayer R_0402                   8941.732      1473.189      180      "RES 69.8K OHM 1/16W 1% 0402 SMD"                                                                       
R192       R_0402_22.0K                         BottomLayer R_0402                   8882.677      1453.504      270      "RES 22.0K OHM 1/10W 1% 0402 SMD"                                                                       
R193       R_0402_10.0K                         TopLayer    R_0402                   8646.457      1573.583      180      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R194       R_0402_10.2k                         BottomLayer R_0402                   8410.236      1512.559      90       "RES SMD 10.2K OHM 1% 1/16W 0402"                                                                       
R195       R_0402_36.0K                         BottomLayer R_0402                   8488.976      1640.512      0        "RES 36.0K OHM 1/10W 1% 0402 SMD"                                                                       
R196       R_0402_22.0K                         BottomLayer R_0402                   8488.976      1601.142      180      "RES 22.0K OHM 1/10W 1% 0402 SMD"                                                                       
R197       R_0402_10.0K                         TopLayer    R_0402                   8585.433      1748.780      90       "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R198       R_0402_10.2k                         BottomLayer R_0402                   8587.401      1896.417      0        "RES SMD 10.2K OHM 1% 1/16W 0402"                                                                       
R199       R_0402_47.0K                         BottomLayer R_0402                   8488.976      1866.890      270      "RES 47.0K OHM 1/10W 1% 0402 SMD"                                                                       
R200       R_0402_22.0K                         BottomLayer R_0402                   8528.346      1866.890      90       "RES 22.0K OHM 1/10W 1% 0402 SMD"                                                                       
R201       R_0402_10.0K                         TopLayer    R_0402                   8725.197      1532.244      180      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R202       R_0402_442k                          BottomLayer R_0402                   8685.827      1985.000      90       ""                                                                                                      
R203       R_0402_10.0K                         TopLayer    R_0402                   8626.772      1748.780      90       "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R204       R_0402_10.0K                         BottomLayer R_0402                   8646.457      1985.000      270      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R205       R_0402_10.2k                         BottomLayer R_0402                   2564.961      4400.000      0        "RES SMD 10.2K OHM 1% 1/16W 0402"                                                                       
R206       R_0402_732                           BottomLayer R_0402                   2604.331      4344.095      0        "RES SMD 732 OHM 1% 1/16W 0402"                                                                         
R207       R_0402_7.87K                         BottomLayer R_0402                   2535.433      4469.685      90       "RES 7.87K OHM 1/16W 1% 0402 SMD"                                                                       
R208       "2.2k Ohms"                          TopLayer    R_0402                   3850.000      2180.315      90       "RES 2.20K OHM 1/10W 1% 0402 SMD"                                                                       
R209       "2.2k Ohms"                          TopLayer    R_0402                   3850.000      2080.315      90       "RES 2.20K OHM 1/10W 1% 0402 SMD"                                                                       
R210       "2.2k Ohms"                          TopLayer    R_0402                   3369.685      1875.000      180      "RES 2.20K OHM 1/10W 1% 0402 SMD"                                                                       
R211       "2.2k Ohms"                          TopLayer    R_0402                   3305.315      1525.000      360      "RES 2.20K OHM 1/10W 1% 0402 SMD"                                                                       
R212       R_0402_10.0K                         TopLayer    R_0402                   457.913       2600.000      360      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R213       R_0402_10.0K                         TopLayer    R_0402                   457.913       2550.000      360      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R214       R_0402_10.0K                         TopLayer    R_0402                   577.598       2569.685      90       "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R215       "2.2k Ohms"                          TopLayer    R_0402                   2280.315      1200.000      360      "RES 2.20K OHM 1/10W 1% 0402 SMD"                                                                       
R216       "2.2k Ohms"                          TopLayer    R_0402                   2369.685      1200.000      180      "RES 2.20K OHM 1/10W 1% 0402 SMD"                                                                       
R217       R_0402_10.0K                         TopLayer    R_0402                   3007.913      875.000       180      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R218       R_0402_10.0K                         TopLayer    R_0402                   3007.913      920.000       360      "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R219       "2.2k Ohms"                          TopLayer    R_0402                   344.685       1650.000      180      "RES 2.20K OHM 1/10W 1% 0402 SMD"                                                                       
R220       "2.2k Ohms"                          TopLayer    R_0402                   255.315       1725.000      360      "RES 2.20K OHM 1/10W 1% 0402 SMD"                                                                       
S10        "Micro Slide Switch"                 TopLayer    PCM_SMD_SWITCH           110.000       4999.000      270      "SWITCH SLIDE SPDT 300MA 6V"                                                                            
U16        U_TI-ADS1015_1115-10                 TopLayer    TI-DGS10_L               654.724       3480.315      0        "IC ADC 12BIT I2C W/REF 10-MSOP"                                                                        
U17        U_TPS65105PWPR                       TopLayer    PWP0024B_L               3762.205      2962.795      90       "IC LCD SUPPLY TFT QUAD 24HTSSOP"                                                                       
U18        U_LM3410XMFE                         TopLayer    MF05A_N                  5412.795      2025.787      0        "IC DRVR WT/OLED BCKLT SOT23-5"                                                                         
U19        SI5351A-B-GT                         TopLayer    SI5351                   3830.000      1090.000      90       "IC CLK GENERATOR 200MHZ 10MSOP"                                                                        
U20        U_FPF2700MPX                         TopLayer    SON65P300X80_HS-9N       1077.677      208.371       180      "IC LOAD SWITCH CURR LIMIT 8-MLP"                                                                       
U21        U_TPS65400RGZR                       BottomLayer RGZ0048B                 8744.882      1729.094      180      "IC REG BUCK ADJ 4A/2A QD 48VQFN"                                                                       
U22        U_TPS54332DDAR                       BottomLayer DDA0008H                 2750.000      4475.000      180      "IC REG BUCK ADJ 3.5A 8SOPWRPAD"                                                                        
Y2         XRCGB27M000F2P00R0                   TopLayer    XTAL_2.0X1.6MM           3870.000      830.000       315      "XTAL 27.00 MHZ 6PF 150OHM 20PPM 2.0X1.6MM"                                                             
R221       R_0402_10.0K                         TopLayer    R_0402                   5673.228      962.598       90       "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
R222       R_0402_10.0K                         TopLayer    R_0402                   5614.173      962.598       90       "RES 10.0K OHM 1/16W 1% 0402 SMD"                                                                       
C207       C_0402_0.22UF_50V                    TopLayer    C_ERA-0402               4783.465      2550.000      360      "CAP CER 0.22UF 50V X5R 0402"                                                                           
